Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000112964,GHR,Gene Expression,0.00020480170061274429,0.9250237482153687,0.998793068859672,32,0.006546599821077198,30
ENSG00000255221,CARD17,Gene Expression,0.0002040266697548066,0.6948331156150684,0.998793068859672,6,0.0002567590531247808,6
ENSG00000137038,DMAC1,Gene Expression,0.00020141251617790263,0.9290190296781322,0.998793068859672,439,0.041419419849722944,281
ENSG00000203952,CCDC160,Gene Expression,0.00020072470729248844,8.414158259029136e-12,1.9803056539723883e-10,1,0.0004922759762783152,1
ENSG00000272636,DOC2B,Gene Expression,0.00019955430166263246,0.9284651974563585,0.998793068859672,97,0.013108437566656935,86
ENSG00000235523,AL135924.2,Gene Expression,0.0001993672906749389,0.7577533385005524,0.998793068859672,4,0.00016190693738958578,4
ENSG00000183153,GJD3,Gene Expression,0.0001986135393083032,0.9239145634213077,0.998793068859672,11,0.0011448528125785557,11
ENSG00000129566,TEP1,Gene Expression,0.00019856304260222897,0.9290610555215326,0.998793068859672,134,0.022583217405891566,124
ENSG00000278600,AC015871.4,Gene Expression,0.0001975254235441859,0.9261743965619702,0.998793068859672,26,0.006495419148892832,25
ENSG00000088205,DDX18,Gene Expression,0.00019685809429123417,0.9297987448097709,0.998793068859672,351,0.058795670833467414,283
ENSG00000159885,ZNF222,Gene Expression,0.00019681546739344855,0.9224009876969306,0.998793068859672,12,0.0017853482331921305,12
ENSG00000160951,PTGER1,Gene Expression,0.00019595301473724247,0.8602934433728393,0.998793068859672,5,0.0010923391384832508,4
ENSG00000159251,ACTC1,Gene Expression,0.00019486140135021324,1.4628520617065988e-11,3.3756659940205637e-10,1,0.00018229512304840072,1
ENSG00000268388,FENDRR,Gene Expression,0.00019486140135021324,1.4628520617065988e-11,3.3756659940205637e-10,1,0.00018229512304840072,1
ENSG00000275769,AC068792.1,Gene Expression,0.00019395314401814918,0.5052507644401432,0.998793068859672,2,0.00011391167702889459,2
ENSG00000048707,VPS13D,Gene Expression,0.0001933057905897193,0.9302965465935815,0.998793068859672,405,0.05604162919488137,303
ENSG00000117625,RCOR3,Gene Expression,0.00019309870258915062,0.9301839213573655,0.998793068859672,241,0.042518802328101776,217
ENSG00000167447,SMG8,Gene Expression,0.00019126600516242316,0.9289200705861613,0.998793068859672,106,0.0106064952315297,94
ENSG00000139910,NOVA1,Gene Expression,0.0001892831226217952,0.9255271392349813,0.998793068859672,11,0.0019939271845248077,11
ENSG00000185924,RTN4RL1,Gene Expression,0.00018918315008224844,0.9273772748483708,0.998793068859672,49,0.003534258393793969,45
ENSG00000163312,HELQ,Gene Expression,0.00018723620630675515,0.9295533611339386,0.998793068859672,67,0.013105382304312557,64
ENSG00000182983,ZNF662,Gene Expression,0.0001849782470753643,0.9292627821753723,0.998793068859672,154,0.015378106606503942,117
ENSG00000184515,BEX5,Gene Expression,0.00018412434698284648,0.9206902580821144,0.998793068859672,14,0.0011510785438601367,13
ENSG00000228427,AL590764.1,Gene Expression,0.00018360178759209617,0.9156195351475092,0.998793068859672,11,0.0022238727853611,11
ENSG00000171793,CTPS1,Gene Expression,0.00018343650703555935,0.9313861571077713,0.998793068859672,193,0.03156232997585623,174
ENSG00000109572,CLCN3,Gene Expression,0.0001811210086896712,0.9320286721452811,0.998793068859672,606,0.056971010127276574,338
ENSG00000272108,AC244517.1,Gene Expression,0.00018075777739264443,0.7476207101003065,0.998793068859672,9,0.0003954420684841155,9
ENSG00000104946,TBC1D17,Gene Expression,0.00018028866302037744,0.9315689934692992,0.998793068859672,157,0.021868077325793198,141
ENSG00000091137,SLC26A4,Gene Expression,0.00017902391857081313,0.9203160775633843,0.998793068859672,7,0.001343162092756543,7
ENSG00000184160,ADRA2C,Gene Expression,0.00017839420685013716,0.9199193890242803,0.998793068859672,32,0.001965422612403413,32
ENSG00000081019,RSBN1,Gene Expression,0.00017815567679999972,0.9318407043535917,0.998793068859672,178,0.033588211325862684,161
ENSG00000143793,C1orf35,Gene Expression,0.00017802871851965886,0.9320231926737546,0.998793068859672,178,0.02234677612617904,157
ENSG00000135960,EDAR,Gene Expression,0.00017800650769079539,0.9183168122637089,0.998793068859672,9,0.0010548017732232534,8
ENSG00000124333,VAMP7,Gene Expression,0.00017638325167087227,0.9319995351691681,0.998793068859672,197,0.021514281601748425,154
ENSG00000198642,KLHL9,Gene Expression,0.00017575071635397775,0.9323144982486065,0.998793068859672,166,0.027906573734023075,145
ENSG00000228812,LAMA5-AS1,Gene Expression,0.00017443975729863285,9.563239089516173e-11,2.1128502063192743e-09,1,7.522394949321445e-05,1
ENSG00000211947,IGHV3-21,Gene Expression,0.00017443975729863285,9.563239089516173e-11,2.1128502063192743e-09,1,7.522394949321445e-05,1
ENSG00000134056,MRPS36,Gene Expression,0.0001741311076656847,0.9323412087148497,0.998793068859672,252,0.028043195222830625,195
ENSG00000183579,ZNRF3,Gene Expression,0.00017317124133424714,0.9283248901592556,0.998793068859672,59,0.009179272745784221,54
ENSG00000108947,EFNB3,Gene Expression,0.0001716251172231366,0.93072790068273,0.998793068859672,59,0.005350133724854569,49
ENSG00000130779,CLIP1,Gene Expression,0.00017159894024694914,0.9335952841889024,0.998793068859672,998,0.14656674447805648,604
ENSG00000113209,PCDHB5,Gene Expression,0.00016503578225319016,2.2133539445690076e-10,4.732795831623136e-09,1,2.5608875977438514e-05,1
ENSG00000251168,AC025174.1,Gene Expression,0.00016503578225319016,2.2133539445690076e-10,4.732795831623136e-09,1,2.5608875977438514e-05,1
ENSG00000142700,DMRTA2,Gene Expression,0.00016503578225319016,2.2133539445690076e-10,4.732795831623136e-09,1,2.5608875977438514e-05,1
ENSG00000274414,AL121772.1,Gene Expression,0.00016503578225319016,2.2133539445690076e-10,4.732795831623136e-09,1,2.5608875977438514e-05,1
ENSG00000270953,AC007938.3,Gene Expression,0.00016503578225319016,2.2133539445690076e-10,4.732795831623136e-09,1,2.5608875977438514e-05,1
ENSG00000186583,SPATC1,Gene Expression,0.00016448272864936177,2.324169745548943e-10,4.949853404033965e-09,1,4.8038793900341155e-05,1
ENSG00000265073,AC010761.2,Gene Expression,0.00016448272864936177,2.324169745548943e-10,4.949853404033965e-09,1,4.8038793900341155e-05,1
ENSG00000133055,MYBPH,Gene Expression,0.00016448272864936177,2.324169745548943e-10,4.949853404033965e-09,1,4.8038793900341155e-05,1
ENSG00000152684,PELO,Gene Expression,0.00016313424539880295,0.933480711487543,0.998793068859672,104,0.009617784023030205,88
ENSG00000114126,TFDP2,Gene Expression,0.00016279274377304452,0.9342465768282024,0.998793068859672,147,0.02532765873778119,138
ENSG00000173269,MMRN2,Gene Expression,0.00016278618088464233,0.9343526713855932,0.998793068859672,130,0.028417379780968623,124
ENSG00000171311,EXOSC1,Gene Expression,0.00016269957992215615,0.9331679004344011,0.998793068859672,141,0.0113974113563475,119
ENSG00000282199,AC007993.3,Gene Expression,0.00016206790488740563,0.7250437405894568,0.998793068859672,2,0.0005455512620431258,2
ENSG00000049618,ARID1B,Gene Expression,0.00016110202071124827,0.9348992591587049,0.998793068859672,478,0.07888235514739393,355
ENSG00000145936,KCNMB1,Gene Expression,0.00015982938349743057,0.93126024286397,0.998793068859672,23,0.0030425499511026756,23
ENSG00000008256,CYTH3,Gene Expression,0.00015853216650920686,0.934792769964836,0.998793068859672,207,0.027434781389882,175
ENSG00000228391,AC011995.1,Gene Expression,0.000157966253807011,4.115736640386558e-10,8.644265820420968e-09,1,8.858403635633223e-05,1
ENSG00000140009,ESR2,Gene Expression,0.000157966253807011,4.115736640386558e-10,8.644265820420968e-09,1,8.858403635633223e-05,1
ENSG00000134594,RAB33A,Gene Expression,0.0001568577633215671,0.8680461373192707,0.998793068859672,2,8.355991891052675e-05,2
ENSG00000272573,MUSTN1,Gene Expression,0.00015513640662095338,0.9328063250512677,0.998793068859672,26,0.005065364043216545,26
ENSG00000137074,APTX,Gene Expression,0.00015339474806236813,0.9358283674072714,0.998793068859672,291,0.03750905638835024,239
ENSG00000160214,RRP1,Gene Expression,0.0001530667360056364,0.935988326031602,0.998793068859672,343,0.05449064190555603,295
ENSG00000274265,AC245297.3,Gene Expression,0.00015296334990150433,0.9347156404091008,0.998793068859672,59,0.01815549794973757,56
ENSG00000187398,LUZP2,Gene Expression,0.00015188074477359448,0.8007492086425354,0.998793068859672,11,0.002606870779875447,11
ENSG00000205133,TRIQK,Gene Expression,0.00015067909136553016,0.9349390025242768,0.998793068859672,81,0.012093164809244989,72
ENSG00000126351,THRA,Gene Expression,0.00015062429643654363,0.935671669689903,0.998793068859672,131,0.02087444868342882,114
ENSG00000046889,PREX2,Gene Expression,0.00014959296851821055,0.9337006583285872,0.998793068859672,39,0.01034918288761113,38
ENSG00000165997,ARL5B,Gene Expression,0.0001487383122825094,0.9359365663441523,0.998793068859672,198,0.023568083625717457,164
ENSG00000177627,C12orf54,Gene Expression,0.00014756013296943373,0.9280559201505365,0.998793068859672,11,0.000937171719231862,10
ENSG00000174243,DDX23,Gene Expression,0.00014475485430752625,0.9372775921285217,0.998793068859672,573,0.09108227075131435,450
ENSG00000221859,KRTAP10-10,Gene Expression,0.00014438458871559925,1.3212364535775123e-09,2.6594727328585762e-08,1,0.0002645122080935581,1
ENSG00000137501,SYTL2,Gene Expression,0.00014378099979849295,0.9365513921591266,0.998793068859672,82,0.016983504956905017,79
ENSG00000196214,ZNF766,Gene Expression,0.0001437618133250784,0.9360902646941538,0.998793068859672,94,0.014910519687453785,91
ENSG00000132286,TIMM10B,Gene Expression,0.00014374401055855418,0.937141221282261,0.998793068859672,251,0.041684295165040415,213
ENSG00000137486,ARRB1,Gene Expression,0.0001436791702517816,0.9369613226235174,0.998793068859672,271,0.03077241712657464,208
ENSG00000231889,TRAF3IP2-AS1,Gene Expression,0.00014318495169803465,0.8856736030158703,0.998793068859672,7,0.00021006508382581844,7
ENSG00000149527,PLCH2,Gene Expression,0.000142685856216548,0.936253134171497,0.998793068859672,143,0.015918088015944902,114
ENSG00000150768,DLAT,Gene Expression,0.00014150623257488642,0.9372572785253668,0.998793068859672,212,0.029945337058545247,180
ENSG00000166704,ZNF606,Gene Expression,0.00014107106244244706,0.9355435398854139,0.998793068859672,34,0.004400398572648866,33
ENSG00000172409,CLP1,Gene Expression,0.00014034526752663038,0.9358994941845098,0.998793068859672,65,0.0074899822370453695,62
ENSG00000168995,SIGLEC7,Gene Expression,0.00013917888364117447,0.8007728063923083,0.998793068859672,2,0.00010682430122888924,2
ENSG00000114686,MRPL3,Gene Expression,0.0001382648878608746,0.9380009205102635,0.998793068859672,410,0.05127674125617821,298
ENSG00000125319,C17orf53,Gene Expression,0.0001380982998937739,0.9337662503262125,0.998793068859672,23,0.006578013647455838,23
ENSG00000273106,AC019129.2,Gene Expression,0.00013776860067282027,2.3039892216303315e-09,4.534660007345692e-08,1,0.0001242830469887891,1
ENSG00000242539,AC007620.2,Gene Expression,0.00013776860067282027,2.3039892216303315e-09,4.534660007345692e-08,1,0.0001242830469887891,1
ENSG00000176533,GNG7,Gene Expression,0.0001376433889244691,0.9368165680350118,0.998793068859672,90,0.022068863345895393,83
ENSG00000101442,ACTR5,Gene Expression,0.00013619694138489047,0.9378015752145406,0.998793068859672,124,0.017844462640262407,117
ENSG00000156500,FAM122C,Gene Expression,0.0001355669949355772,0.9152435452879257,0.998793068859672,13,0.0020058368938814146,13
ENSG00000105708,ZNF14,Gene Expression,0.00013387839113791078,0.9341543846404585,0.998793068859672,28,0.0030004839600873516,28
ENSG00000105245,NUMBL,Gene Expression,0.00013250210161779014,0.9380257973342789,0.998793068859672,93,0.01481466433801804,87
ENSG00000126012,KDM5C,Gene Expression,0.00013166227186469636,0.9390720122329541,0.998793068859672,534,0.0887737347074197,426
ENSG00000204410,MSH5,Gene Expression,0.00013146934700822228,0.9372116594572504,0.998793068859672,47,0.005134788420874358,44
ENSG00000111859,NEDD9,Gene Expression,0.00013136203751826144,0.9380731980270904,0.998793068859672,76,0.0169708835876168,72
ENSG00000167554,ZNF610,Gene Expression,0.00013049969816684428,0.9052579368154468,0.998793068859672,4,0.0008252685677910342,4
ENSG00000100784,RPS6KA5,Gene Expression,0.00013039592332336232,0.9384469558441204,0.998793068859672,101,0.020629296166514377,97
ENSG00000131871,SELENOS,Gene Expression,0.0001303863920634576,0.9389247793034539,0.998793068859672,378,0.04199803807137202,275
ENSG00000270039,AC025165.5,Gene Expression,0.0001276731186015555,0.9057086393978189,0.998793068859672,10,0.00040449382601017645,10
ENSG00000159111,MRPL10,Gene Expression,0.00012744160768346903,0.9390926279440805,0.998793068859672,159,0.0163401673017353,136
ENSG00000136925,TSTD2,Gene Expression,0.00012736638899635324,0.9374481976608648,0.998793068859672,66,0.009572393213995993,63
ENSG00000089012,SIRPG,Gene Expression,0.00012709953275278583,0.9355384365786772,0.998793068859672,20,0.0037455535873988453,20
ENSG00000214063,TSPAN4,Gene Expression,0.00012491093369080698,0.9398809835051676,0.998793068859672,244,0.04179500140966446,221
ENSG00000103494,RPGRIP1L,Gene Expression,0.00011956654167855249,0.9311650249766801,0.998793068859672,26,0.004487374226346858,25
ENSG00000118762,PKD2,Gene Expression,0.00011841093049320277,0.9396091290597945,0.998793068859672,67,0.010472493497275208,64
ENSG00000168060,NAALADL1,Gene Expression,0.00011760584774694657,0.7682070810013972,0.998793068859672,2,0.00011564638299430269,2
ENSG00000143536,CRNN,Gene Expression,0.00011714194344063511,0.9354358204247772,0.998793068859672,43,0.0017081345681929034,30
ENSG00000068354,TBC1D25,Gene Expression,0.00011664131236576799,0.9399191108039133,0.998793068859672,131,0.02039160359415468,118
ENSG00000143033,MTF2,Gene Expression,0.00011633830399896125,0.9408533636357139,0.998793068859672,169,0.025383179403614,151
ENSG00000108424,KPNB1,Gene Expression,0.0001162344669126828,0.9413608603333852,0.998793068859672,1007,0.14112608375109043,648
ENSG00000118276,B4GALT6,Gene Expression,0.0001155367586017034,0.9338799959036952,0.998793068859672,19,0.002899485625690969,19
ENSG00000253187,HOXA10-AS,Gene Expression,0.00011178951969100575,0.9334261668441415,0.998793068859672,6,0.0008640306717019009,6
ENSG00000080573,COL5A3,Gene Expression,0.00011156378889727059,0.9418907504033027,0.998793068859672,327,0.06678719325624381,293
ENSG00000122484,RPAP2,Gene Expression,0.00010935454701253337,0.9417371685758866,0.998793068859672,125,0.03120560502410826,119
ENSG00000164251,F2RL1,Gene Expression,0.00010917737371840587,0.9417879449930993,0.998793068859672,338,0.029661923667072407,232
ENSG00000131149,GSE1,Gene Expression,0.00010855075773321596,0.9416392977935526,0.998793068859672,170,0.01986260535750215,147
ENSG00000106089,STX1A,Gene Expression,0.00010680932494422761,0.9400729044869369,0.998793068859672,32,0.006051082604138918,30
ENSG00000145041,DCAF1,Gene Expression,0.00010665662137917933,0.941184909279678,0.998793068859672,100,0.012243015678178116,92
ENSG00000248890,HHIP-AS1,Gene Expression,0.00010645477165728459,2.8771728333154556e-08,5.109743672923175e-07,1,0.0002273814836953982,1
ENSG00000134853,PDGFRA,Gene Expression,0.00010626215606421574,0.9422471672435964,0.998793068859672,116,0.028953680746316966,112
ENSG00000196584,XRCC2,Gene Expression,0.00010495827651666476,0.9263117174680113,0.998793068859672,13,0.003645699938721097,13
ENSG00000125089,SH3TC1,Gene Expression,0.000104665850620149,0.942364592053315,0.998793068859672,146,0.02509138285407772,131
ENSG00000167566,NCKAP5L,Gene Expression,0.00010192507569970215,0.9421968457934919,0.998793068859672,69,0.012727928246808242,67
ENSG00000140749,IGSF6,Gene Expression,0.00010171019279668466,0.941753423768328,0.998793068859672,45,0.008028144516165332,43
ENSG00000113716,HMGXB3,Gene Expression,0.00010158757659034467,0.9423293536019002,0.998793068859672,119,0.01660148942921394,108
ENSG00000012660,ELOVL5,Gene Expression,0.00010118787632275106,0.9428070975660441,0.998793068859672,182,0.022159142129923894,152
ENSG00000155330,C16orf87,Gene Expression,0.00010050509845895911,0.9409358459389574,0.998793068859672,59,0.004720749821459276,52
ENSG00000227959,AL451042.2,Gene Expression,0.000100158345771342,0.7523450825969196,0.998793068859672,4,0.00024111626982784528,4
ENSG00000173848,NET1,Gene Expression,9.956877029913689e-05,0.9436135987611087,0.998793068859672,487,0.0768678587038297,385
ENSG00000116096,SPR,Gene Expression,9.840891242342492e-05,0.9424349683235731,0.998793068859672,133,0.013203687023672932,118
ENSG00000161850,KRT82,Gene Expression,9.808025919941624e-05,0.9121880531700095,0.998793068859672,4,0.00025073790106779195,4
ENSG00000133475,GGT2,Gene Expression,9.80182857158385e-05,5.511344758346581e-08,9.595693214286568e-07,1,0.0005092255982160416,1
ENSG00000261189,AL031058.1,Gene Expression,9.73114997394185e-05,0.9399002606232305,0.998793068859672,54,0.0034252919777834506,48
ENSG00000166455,C16orf46,Gene Expression,9.464525437752256e-05,0.9363013186906675,0.998793068859672,12,0.0010235044851773759,12
ENSG00000172575,RASGRP1,Gene Expression,9.461862935846398e-05,0.9435293196579588,0.998793068859672,162,0.021632563540537848,134
ENSG00000158195,WASF2,Gene Expression,9.425953173959522e-05,0.9442267995706084,0.998793068859672,672,0.0753871967125989,407
ENSG00000150471,ADGRL3,Gene Expression,9.304750726855838e-05,0.941052529656804,0.998793068859672,23,0.005466522258328842,22
ENSG00000126453,BCL2L12,Gene Expression,9.303805827544382e-05,0.9428838018389853,0.998793068859672,98,0.012177436591018215,88
ENSG00000178229,ZNF543,Gene Expression,9.253647641705074e-05,0.9375085081742276,0.998793068859672,13,0.0020185740539579665,13
ENSG00000188086,PRSS45P,Gene Expression,9.2463088446448e-05,0.07028858105995806,0.33987723877992443,2,0.000516916366916207,2
ENSG00000185920,PTCH1,Gene Expression,9.210696341339556e-05,0.940369776762509,0.998793068859672,27,0.0033986682146749697,25
ENSG00000145700,ANKRD31,Gene Expression,9.110702464734565e-05,0.935977585550904,0.998793068859672,17,0.002321361828133816,17
ENSG00000255823,MTRNR2L8,Gene Expression,9.089155123904049e-05,0.9441287849137581,0.998793068859672,88,0.01924895765657291,87
ENSG00000164548,TRA2A,Gene Expression,9.043842545172061e-05,0.9449388987199794,0.998793068859672,749,0.10939385131411504,522
ENSG00000102981,PARD6A,Gene Expression,8.989883321064382e-05,0.9334640587004954,0.998793068859672,12,0.0021606780940475754,12
ENSG00000111276,CDKN1B,Gene Expression,8.958355950513629e-05,0.9445983534568181,0.998793068859672,241,0.0254818003248612,193
ENSG00000148943,LIN7C,Gene Expression,8.932538793995132e-05,0.944831876119332,0.998793068859672,403,0.04107925188999078,279
ENSG00000131126,TEX101,Gene Expression,8.77755831910118e-05,0.9142404146062297,0.998793068859672,21,0.0016107438456460029,21
ENSG00000197771,MCMBP,Gene Expression,8.557833141812908e-05,0.9454944179735549,0.998793068859672,399,0.06225213936637988,317
ENSG00000119514,GALNT12,Gene Expression,8.550167289124779e-05,0.9439146234196376,0.998793068859672,44,0.007905893267349482,41
ENSG00000108846,ABCC3,Gene Expression,8.434611369270934e-05,0.9442903447625195,0.998793068859672,84,0.010614709657548306,77
ENSG00000172339,ALG14,Gene Expression,8.255673297440676e-05,0.945306402592734,0.998793068859672,139,0.018495780585344693,130
ENSG00000257298,AC008147.2,Gene Expression,8.175236972914088e-05,0.9421729662010669,0.998793068859672,13,0.0028992014025563946,13
ENSG00000182578,CSF1R,Gene Expression,7.961078210022908e-05,0.9460861991253373,0.998793068859672,253,0.031997861626615956,204
ENSG00000284738,AL358472.5,Gene Expression,7.940515702490197e-05,2.2101164853793875e-07,3.6366928339467787e-06,1,0.0001256603988209515,1
ENSG00000253133,AC009630.1,Gene Expression,7.811848568016153e-05,0.8805417697762692,0.998793068859672,4,0.00010744567327146592,4
ENSG00000232445,AC006329.1,Gene Expression,7.703332127726276e-05,0.9387268255472501,0.998793068859672,26,0.0023113186341894953,24
ENSG00000152049,KCNE4,Gene Expression,7.618531662174552e-05,0.9458714636276475,0.998793068859672,42,0.010029461972899336,41
ENSG00000163995,ABLIM2,Gene Expression,7.351549450415167e-05,0.9445619482953094,0.998793068859672,58,0.009360447131885706,53
ENSG00000169271,HSPB3,Gene Expression,7.223697423785873e-05,0.8916826807488549,0.998793068859672,2,0.00024397466966822223,2
ENSG00000148798,INA,Gene Expression,7.202116703954956e-05,0.9447394905626949,0.998793068859672,70,0.004319742832108034,58
ENSG00000181625,SLX1B,Gene Expression,7.149032480542097e-05,0.01668152733165007,0.10645356194006805,2,0.00108097847766284,2
ENSG00000180357,ZNF609,Gene Expression,6.986514840525519e-05,0.9473294600470508,0.998793068859672,122,0.02478024231163642,115
ENSG00000166888,STAT6,Gene Expression,6.805669696477487e-05,0.9480366735672277,0.998793068859672,699,0.08097992978311169,446
ENSG00000167972,ABCA3,Gene Expression,6.651880800336471e-05,0.9450100997573374,0.998793068859672,44,0.004606163343747972,42
ENSG00000186265,BTLA,Gene Expression,6.600469829324857e-05,0.9360250395650469,0.998793068859672,8,0.0012360402781829078,7
ENSG00000184635,ZNF93,Gene Expression,6.587679360592528e-05,0.9398109048848964,0.998793068859672,21,0.004988476620890244,21
ENSG00000234663,LINC01934,Gene Expression,6.549549852076594e-05,0.9424075347086034,0.998793068859672,13,0.003794182408645041,13
ENSG00000175727,MLXIP,Gene Expression,6.494058799303623e-05,0.9481886444243626,0.998793068859672,209,0.03475906998007659,192
ENSG00000242252,BGLAP,Gene Expression,6.224931132580836e-05,0.9453514941098518,0.998793068859672,29,0.004766931559702927,29
ENSG00000175356,SCUBE2,Gene Expression,6.199207183598593e-05,0.9468702565339531,0.998793068859672,106,0.015014342859866223,86
ENSG00000163661,PTX3,Gene Expression,6.196603593087254e-05,0.9403273402189103,0.998793068859672,10,0.0019974413277761313,10
ENSG00000198844,ARHGEF15,Gene Expression,6.183216810486961e-05,0.9475342571073497,0.998793068859672,40,0.007935962393553554,40
ENSG00000161547,SRSF2,Gene Expression,6.0699840015574795e-05,0.9492014192185545,0.998793068859672,1979,0.29562749186260584,1053
ENSG00000185483,ROR1,Gene Expression,5.98951955965201e-05,0.9464184830473366,0.998793068859672,36,0.008215695243504257,35
ENSG00000260285,AL133367.1,Gene Expression,5.897411265382593e-05,0.9309441486266608,0.998793068859672,4,0.00038671799880071484,4
ENSG00000270194,AC097359.2,Gene Expression,5.762463153556933e-05,0.9096168865077172,0.998793068859672,7,0.0004009574142617424,7
ENSG00000132604,TERF2,Gene Expression,5.648358313375777e-05,0.9491522477115062,0.998793068859672,152,0.019638324320031073,137
ENSG00000278668,AC005899.7,Gene Expression,5.640497944406542e-05,0.9248510622168471,0.998793068859672,6,0.0010745534602218073,6
ENSG00000181090,EHMT1,Gene Expression,5.6274113185899594e-05,0.9492527093665541,0.998793068859672,191,0.02371997940367061,157
ENSG00000163106,HPGDS,Gene Expression,5.5234268944945585e-05,0.9119022503089922,0.998793068859672,13,0.0008238165159790932,12
ENSG00000286659,Z99716.2,Gene Expression,5.5137063641468395e-05,0.9180829949723821,0.998793068859672,5,0.0006802362326761951,5
ENSG00000149564,ESAM,Gene Expression,5.48922981502801e-05,0.9496592988955015,0.998793068859672,172,0.037583358330346796,159
ENSG00000124104,SNX21,Gene Expression,5.419140330099086e-05,0.9496239260113906,0.998793068859672,353,0.0331995078052335,231
ENSG00000064652,SNX24,Gene Expression,5.3616387297995164e-05,0.9472438678937769,0.998793068859672,75,0.009217889972492165,67
ENSG00000181513,ACBD4,Gene Expression,5.3455214374780144e-05,0.9440428806065035,0.998793068859672,30,0.0020883116909325714,28
ENSG00000156345,CDK20,Gene Expression,5.223427488456407e-05,0.947141223149149,0.998793068859672,22,0.0029007308297964622,21
ENSG00000224914,LINC00863,Gene Expression,4.977657955683983e-05,0.9224708715667227,0.998793068859672,14,0.0009136410473933008,14
ENSG00000005020,SKAP2,Gene Expression,4.7986299190328285e-05,0.9503947235661161,0.998793068859672,139,0.020102442949134085,129
ENSG00000233017,AL121832.1,Gene Expression,4.696042117526544e-05,0.8384923349463296,0.998793068859672,3,0.00015760236681576522,3
ENSG00000103145,HCFC1R1,Gene Expression,4.689177171032509e-05,0.951020025311841,0.998793068859672,472,0.08079255279705834,390
ENSG00000238045,AC009133.1,Gene Expression,4.521490165210896e-05,0.9484056174571893,0.998793068859672,57,0.0038036986365871436,50
ENSG00000271380,AL451085.2,Gene Expression,4.5187528970266135e-05,0.9119078507629998,0.998793068859672,9,0.0003921546383861526,8
ENSG00000221946,FXYD7,Gene Expression,4.383447593664578e-05,0.9448080909730217,0.998793068859672,6,0.0007217843304474878,6
ENSG00000149305,HTR3B,Gene Expression,4.252895097375434e-05,0.9307212802990763,0.998793068859672,5,0.00011109935693683746,5
ENSG00000170684,ZNF296,Gene Expression,4.0906145554240126e-05,0.9498091189428692,0.998793068859672,48,0.004823124697571418,46
ENSG00000270179,AP002840.2,Gene Expression,3.985236195558544e-05,0.9485284654804635,0.998793068859672,26,0.001433254197157817,25
ENSG00000185404,SP140L,Gene Expression,3.865644416350633e-05,0.9519306161891663,0.998793068859672,185,0.04056937408693353,172
ENSG00000185133,INPP5J,Gene Expression,3.768938403327228e-05,0.9123551930289486,0.998793068859672,20,0.0009463861673306795,17
ENSG00000099365,STX1B,Gene Expression,3.6884539845260645e-05,0.9420396157748314,0.998793068859672,14,0.001986581743892421,14
ENSG00000186868,MAPT,Gene Expression,3.6418404183251676e-05,0.9415267669722207,0.998793068859672,24,0.0015397459720030487,21
ENSG00000136485,DCAF7,Gene Expression,3.428565896849666e-05,0.9525148831741812,0.998793068859672,286,0.04211498972100737,247
ENSG00000237149,ZNF503-AS2,Gene Expression,3.2707358928142684e-05,0.9470010861773479,0.998793068859672,21,0.0018299945271082736,21
ENSG00000126733,DACH2,Gene Expression,3.261791696693189e-05,5.51475054977324e-06,7.744675425542933e-05,1,0.0001869025822023713,1
ENSG00000134115,CNTN6,Gene Expression,3.261791696693189e-05,5.51475054977324e-06,7.744675425542933e-05,1,0.0001869025822023713,1
ENSG00000160948,VPS28,Gene Expression,3.261205887077839e-05,0.9530711418615929,0.998793068859672,1000,0.12370179649818398,599
ENSG00000007968,E2F2,Gene Expression,3.236608091038128e-05,0.9500097232967262,0.998793068859672,61,0.005398238071502886,57
ENSG00000142910,TINAGL1,Gene Expression,3.2232716829913176e-05,0.9525452079596746,0.998793068859672,122,0.02567978896874864,115
ENSG00000285870,AC012673.1,Gene Expression,3.202392807603325e-05,5.730228984424102e-06,8.02609294750541e-05,1,8.886172926027057e-05,1
ENSG00000119723,COQ6,Gene Expression,3.1717859714037124e-05,0.9513444344176221,0.998793068859672,78,0.008749824170026656,66
ENSG00000255389,Z97989.1,Gene Expression,3.0451327617736163e-05,0.5612727719515456,0.998793068859672,3,0.00026362675527524733,3
ENSG00000172264,MACROD2,Gene Expression,2.9943064765302473e-05,0.93383986402487,0.998793068859672,7,0.0008064020727273397,7
ENSG00000186834,HEXIM1,Gene Expression,2.9486898843730964e-05,0.9533413372948472,0.998793068859672,453,0.04402796318894292,307
ENSG00000066279,ASPM,Gene Expression,2.766119863483328e-05,0.9528947135159052,0.998793068859672,104,0.016193523179178423,92
ENSG00000075826,SEC31B,Gene Expression,2.7404099002522787e-05,0.9522268343773959,0.998793068859672,48,0.008829391104954636,46
ENSG00000107290,SETX,Gene Expression,2.59532514824974e-05,0.9539355294840695,0.998793068859672,468,0.08982219637953066,401
ENSG00000188825,LINC00910,Gene Expression,2.2339653368570534e-05,0.9485088343236863,0.998793068859672,29,0.0034413930597285997,28
ENSG00000184599,TAFA3,Gene Expression,2.218845018811597e-05,0.9070667093380818,0.998793068859672,2,0.0007477693326617221,2
ENSG00000108384,RAD51C,Gene Expression,2.154198399035978e-05,0.9530882434098573,0.998793068859672,104,0.008238636082079403,85
